date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:15	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod0.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod0.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod0.html)
23:16:15	12045/12045	---M--	200	added ('OK')	text/html	etag:%225cbec66b-2f0d%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod1-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod1-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod1.html)
23:16:16	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod1.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod1.html)
23:16:16	12234/12234	---M--	200	added ('OK')	text/html	etag:%225cbec66b-2fca%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod10-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod10-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod10.html)
23:16:16	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod10.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod10.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod10.html)
23:16:17	11349/11349	---M--	200	added ('OK')	text/html	etag:%225cbec66b-2c55%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod11-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod11-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod11.html)
23:16:17	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod11.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod11.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod11.html)
23:16:17	11361/11361	---M--	200	added ('OK')	text/html	etag:%225cbec66b-2c61%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod12-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod12-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod12.html)
23:16:18	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod12.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod12.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod12.html)
23:16:18	11373/11373	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2c6d%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod13-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod13-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod13.html)
23:16:18	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod13.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod13.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod13.html)
23:16:18	11385/11385	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2c79%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod14-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod14-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod14.html)
23:16:19	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod14.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod14.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod14.html)
23:16:19	11397/11397	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2c85%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod15-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod15-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod15.html)
23:16:19	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod15.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod15.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod15.html)
23:16:19	12061/12061	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2f1d%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod2-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod2-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod2.html)
23:16:20	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod2.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod2.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod2.html)
23:16:20	12077/12077	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2f2d%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod3-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod3-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod3.html)
23:16:20	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod3.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod3.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod3.html)
23:16:21	12093/12093	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2f3d%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod4-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod4-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod4.html)
23:16:21	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod4.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod4.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod4.html)
23:16:21	12103/12103	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2f47%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod5-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod5-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod5.html)
23:16:22	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod5.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod5.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod5.html)
23:16:22	12119/12119	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2f57%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod6-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod6-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod6.html)
23:16:22	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod6.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod6.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod6.html)
23:16:22	12135/12135	---M--	200	added ('OK')	text/html	etag:%225cbec66a-2f67%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod7-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod7-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod7.html)
23:16:23	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod7.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod7.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod7.html)
23:16:23	12151/12151	---M--	200	added ('OK')	text/html	etag:%225cbec669-2f77%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod8-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod8-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod8.html)
23:16:23	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod8.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod8.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod8.html)
23:16:23	12167/12167	---M--	200	added ('OK')	text/html	etag:%225cbec669-2f87%22	http://ninja.allexample.com/ControllerMethods.ControllerMethod9-1.html	D:/webdownload/ninja/ninja.allexample.com/ControllerMethods.ControllerMethod9-1.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod9.html)
23:16:24	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod9.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-ControllerMethods.ControllerMethod9.html	(from http://ninja.allexample.com/ControllerMethods.ControllerMethod9.html)
23:16:24	20288/20288	---M--	200	added ('OK')	text/html	etag:%225cbec669-4f40%22	http://ninja.allexample.com/Cookie-1.html	D:/webdownload/ninja/ninja.allexample.com/Cookie-1.html	(from http://ninja.allexample.com/Cookie.html)
23:16:25	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-Cookie.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-Cookie.html	(from http://ninja.allexample.com/Cookie.html)
23:16:25	15750/15750	---M--	200	added ('OK')	text/html	etag:%225cbec669-3d86%22	http://ninja.allexample.com/Cookie.Builder-1.html	D:/webdownload/ninja/ninja.allexample.com/Cookie.Builder-1.html	(from http://ninja.allexample.com/Cookie.Builder.html)
23:16:25	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-Cookie.Builder.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-Cookie.Builder.html	(from http://ninja.allexample.com/Cookie.Builder.html)
23:16:26	6580/6580	---M--	200	added ('OK')	text/html	etag:%225cbec669-19b4%22	http://ninja.allexample.com/CookieDataCodec-1.html	D:/webdownload/ninja/ninja.allexample.com/CookieDataCodec-1.html	(from http://ninja.allexample.com/CookieDataCodec.html)
23:16:26	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-CookieDataCodec.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-CookieDataCodec.html	(from http://ninja.allexample.com/CookieDataCodec.html)
23:16:26	9468/9468	---M--	200	added ('OK')	text/html	etag:%225cbec669-24fc%22	http://ninja.allexample.com/CookieEncryption-1.html	D:/webdownload/ninja/ninja.allexample.com/CookieEncryption-1.html	(from http://ninja.allexample.com/CookieEncryption.html)
23:16:26	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-CookieEncryption.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-CookieEncryption.html	(from http://ninja.allexample.com/CookieEncryption.html)
23:16:26	9198/9198	---M--	200	added ('OK')	text/html	etag:%225cbec668-23ee%22	http://ninja.allexample.com/Crypto-1.html	D:/webdownload/ninja/ninja.allexample.com/Crypto-1.html	(from http://ninja.allexample.com/Crypto.html)
23:16:27	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-Crypto.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-Crypto.html	(from http://ninja.allexample.com/Crypto.html)
23:16:27	6447/6447	---M--	200	added ('OK')	text/html	etag:%225cbec668-192f%22	http://ninja.allexample.com/DateUtil-1.html	D:/webdownload/ninja/ninja.allexample.com/DateUtil-1.html	(from http://ninja.allexample.com/DateUtil.html)
23:16:27	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-DateUtil.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-DateUtil.html	(from http://ninja.allexample.com/DateUtil.html)
23:16:27	6723/6723	---M--	200	added ('OK')	text/html	etag:%225cbec668-1a43%22	http://ninja.allexample.com/DefaultWebSockets-1.html	D:/webdownload/ninja/ninja.allexample.com/DefaultWebSockets-1.html	(from http://ninja.allexample.com/DefaultWebSockets.html)
23:16:28	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec654-cb3%22	http://ninja.allexample.com/index.html-ninja-websockets-DefaultWebSockets.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-websockets-DefaultWebSockets.html	(from http://ninja.allexample.com/DefaultWebSockets.html)
23:16:28	28208/28208	---M--	200	added ('OK')	text/html	etag:%225cbec667-6e30%22	http://ninja.allexample.com/DiagnosticError-1.html	D:/webdownload/ninja/ninja.allexample.com/DiagnosticError-1.html	(from http://ninja.allexample.com/DiagnosticError.html)
23:16:29	8633/8633	---M--	200	added ('OK')	text/html	etag:%225cbec649-21b9%22	http://ninja.allexample.com/package-tree-10.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-10.html	(from http://ninja.allexample.com/DiagnosticError.html)
23:16:30	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-diagnostics-DiagnosticError.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-diagnostics-DiagnosticError.html	(from http://ninja.allexample.com/DiagnosticError.html)
23:16:30	6839/6839	---M--	200	added ('OK')	text/html	etag:%225cbec667-1ab7%22	http://ninja.allexample.com/DiagnosticErrorBuilder-1.html	D:/webdownload/ninja/ninja.allexample.com/DiagnosticErrorBuilder-1.html	(from http://ninja.allexample.com/DiagnosticErrorBuilder.html)
23:16:30	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-diagnostics-DiagnosticErrorBuilder.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-diagnostics-DiagnosticErrorBuilder.html	(from http://ninja.allexample.com/DiagnosticErrorBuilder.html)
23:16:30	9903/9903	---M--	200	added ('OK')	text/html	etag:%225cbec667-26af%22	http://ninja.allexample.com/DiagnosticErrorRenderer-1.html	D:/webdownload/ninja/ninja.allexample.com/DiagnosticErrorRenderer-1.html	(from http://ninja.allexample.com/DiagnosticErrorRenderer.html)
23:16:30	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-diagnostics-DiagnosticErrorRenderer.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-diagnostics-DiagnosticErrorRenderer.html	(from http://ninja.allexample.com/DiagnosticErrorRenderer.html)
23:16:31	6719/6719	---M--	200	added ('OK')	text/html	etag:%225cbec667-1a3f%22	http://ninja.allexample.com/DiskFileItemProvider-1.html	D:/webdownload/ninja/ninja.allexample.com/DiskFileItemProvider-1.html	(from http://ninja.allexample.com/DiskFileItemProvider.html)
23:16:31	9911/9911	---M--	200	added ('OK')	text/html	etag:%225cbec649-26b7%22	http://ninja.allexample.com/package-tree-11.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-11.html	(from http://ninja.allexample.com/DiskFileItemProvider.html)
23:16:31	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec658-cb3%22	http://ninja.allexample.com/index.html-ninja-uploads-DiskFileItemProvider.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-uploads-DiskFileItemProvider.html	(from http://ninja.allexample.com/DiskFileItemProvider.html)
23:16:31	11923/11923	---M--	200	added ('OK')	text/html	etag:%225cbec667-2e93%22	http://ninja.allexample.com/Dispose-1.html	D:/webdownload/ninja/ninja.allexample.com/Dispose-1.html	(from http://ninja.allexample.com/Dispose.html)
23:16:32	15233/15233	---M--	200	added ('OK')	text/html	etag:%225cbec649-3b81%22	http://ninja.allexample.com/package-tree-12.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-12.html	(from http://ninja.allexample.com/Dispose.html)
23:16:32	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-Dispose.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-Dispose.html	(from http://ninja.allexample.com/Dispose.html)
23:16:32	6797/6797	---M--	200	added ('OK')	text/html	etag:%225cbec667-1a8d%22	http://ninja.allexample.com/FailedDisposeException-1.html	D:/webdownload/ninja/ninja.allexample.com/FailedDisposeException-1.html	(from http://ninja.allexample.com/FailedDisposeException.html)
23:16:33	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-FailedDisposeException.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-FailedDisposeException.html	(from http://ninja.allexample.com/FailedDisposeException.html)
23:16:33	6759/6759	---M--	200	added ('OK')	text/html	etag:%225cbec666-1a67%22	http://ninja.allexample.com/FailedStartException-1.html	D:/webdownload/ninja/ninja.allexample.com/FailedStartException-1.html	(from http://ninja.allexample.com/FailedStartException.html)
23:16:33	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-FailedStartException.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-FailedStartException.html	(from http://ninja.allexample.com/FailedStartException.html)
23:16:34	22266/22266	---M--	200	added ('OK')	text/html	etag:%225cbec666-56fa%22	http://ninja.allexample.com/FieldViolation-1.html	D:/webdownload/ninja/ninja.allexample.com/FieldViolation-1.html	(from http://ninja.allexample.com/FieldViolation.html)
23:16:34	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-FieldViolation.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-FieldViolation.html	(from http://ninja.allexample.com/FieldViolation.html)
23:16:35	26303/26303	---M--	200	added ('OK')	text/html	etag:%225cbec666-66bf%22	http://ninja.allexample.com/FileItem-1.html	D:/webdownload/ninja/ninja.allexample.com/FileItem-1.html	(from http://ninja.allexample.com/FileItem.html)
23:16:35	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec658-cb3%22	http://ninja.allexample.com/index.html-ninja-uploads-FileItem.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-uploads-FileItem.html	(from http://ninja.allexample.com/FileItem.html)
23:16:35	10298/10298	---M--	200	added ('OK')	text/html	etag:%225cbec666-283a%22	http://ninja.allexample.com/FileItemProvider-1.html	D:/webdownload/ninja/ninja.allexample.com/FileItemProvider-1.html	(from http://ninja.allexample.com/FileItemProvider.html)
23:16:36	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec658-cb3%22	http://ninja.allexample.com/index.html-ninja-uploads-FileItemProvider.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-uploads-FileItemProvider.html	(from http://ninja.allexample.com/FileItemProvider.html)
23:16:36	6577/6577	---M--	200	added ('OK')	text/html	etag:%225cbec666-19b1%22	http://ninja.allexample.com/FileProvider-1.html	D:/webdownload/ninja/ninja.allexample.com/FileProvider-1.html	(from http://ninja.allexample.com/FileProvider.html)
23:16:36	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec658-cb3%22	http://ninja.allexample.com/index.html-ninja-uploads-FileProvider.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-uploads-FileProvider.html	(from http://ninja.allexample.com/FileProvider.html)
23:16:37	18711/18711	---M--	200	added ('OK')	text/html	etag:%225cbec666-4917%22	http://ninja.allexample.com/Filter-1.html	D:/webdownload/ninja/ninja.allexample.com/Filter-1.html	(from http://ninja.allexample.com/Filter.html)
23:16:37	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-Filter.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-Filter.html	(from http://ninja.allexample.com/Filter.html)
23:16:37	15069/15069	---M--	200	added ('OK')	text/html	etag:%225cbec666-3add%22	http://ninja.allexample.com/FilterChain-1.html	D:/webdownload/ninja/ninja.allexample.com/FilterChain-1.html	(from http://ninja.allexample.com/FilterChain.html)
23:16:37	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-FilterChain.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-FilterChain.html	(from http://ninja.allexample.com/FilterChain.html)
23:16:38	6363/6363	---M--	200	added ('OK')	text/html	etag:%225cbec665-18db%22	http://ninja.allexample.com/FilterWith-1.html	D:/webdownload/ninja/ninja.allexample.com/FilterWith-1.html	(from http://ninja.allexample.com/FilterWith.html)
23:16:38	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-FilterWith.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-FilterWith.html	(from http://ninja.allexample.com/FilterWith.html)
23:16:39	21405/21405	---M--	200	added ('OK')	text/html	etag:%225cbec665-539d%22	http://ninja.allexample.com/FlashScope-1.html	D:/webdownload/ninja/ninja.allexample.com/FlashScope-1.html	(from http://ninja.allexample.com/FlashScope.html)
23:16:39	8460/8460	---M--	200	added ('OK')	text/html	etag:%225cbec649-210c%22	http://ninja.allexample.com/package-tree-13.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-13.html	(from http://ninja.allexample.com/FlashScope.html)
23:16:39	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65a-cb3%22	http://ninja.allexample.com/index.html-ninja-session-FlashScope.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-session-FlashScope.html	(from http://ninja.allexample.com/FlashScope.html)
23:16:39	6605/6605	---M--	200	added ('OK')	text/html	etag:%225cbec665-19cd%22	http://ninja.allexample.com/FlashScopeImpl-1.html	D:/webdownload/ninja/ninja.allexample.com/FlashScopeImpl-1.html	(from http://ninja.allexample.com/FlashScopeImpl.html)
23:16:40	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65a-cb3%22	http://ninja.allexample.com/index.html-ninja-session-FlashScopeImpl.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-session-FlashScopeImpl.html	(from http://ninja.allexample.com/FlashScopeImpl.html)
23:16:40	10750/10750	---M--	200	added ('OK')	text/html	etag:%225cbec664-29fe%22	http://ninja.allexample.com/ForbiddenRequestException-1.html	D:/webdownload/ninja/ninja.allexample.com/ForbiddenRequestException-1.html	(from http://ninja.allexample.com/ForbiddenRequestException.html)
23:16:40	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-exceptions-ForbiddenRequestException.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-exceptions-ForbiddenRequestException.html	(from http://ninja.allexample.com/ForbiddenRequestException.html)
23:16:40	11445/11445	---M--	200	added ('OK')	text/html	etag:%225cbec664-2cb5%22	http://ninja.allexample.com/ForwardingServiceLoader-1.html	D:/webdownload/ninja/ninja.allexample.com/ForwardingServiceLoader-1.html	(from http://ninja.allexample.com/ForwardingServiceLoader.html)
23:16:41	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-ForwardingServiceLoader.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-ForwardingServiceLoader.html	(from http://ninja.allexample.com/ForwardingServiceLoader.html)
23:16:41	6559/6559	---M--	200	added ('OK')	text/html	etag:%225cbec664-199f%22	http://ninja.allexample.com/FrameworkModule-1.html	D:/webdownload/ninja/ninja.allexample.com/FrameworkModule-1.html	(from http://ninja.allexample.com/FrameworkModule.html)
23:16:41	7897/7897	---M--	200	added ('OK')	text/html	etag:%225cbec648-1ed9%22	http://ninja.allexample.com/package-tree-14.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-14.html	(from http://ninja.allexample.com/FrameworkModule.html)
23:16:41	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec660-cb3%22	http://ninja.allexample.com/index.html-ninja-conf-FrameworkModule.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-conf-FrameworkModule.html	(from http://ninja.allexample.com/FrameworkModule.html)
23:16:42	8613/8613	---M--	200	added ('OK')	text/html	etag:%225cbec663-21a5%22	http://ninja.allexample.com/Header-1.html	D:/webdownload/ninja/ninja.allexample.com/Header-1.html	(from http://ninja.allexample.com/Header.html)
23:16:42	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65c-cb3%22	http://ninja.allexample.com/index.html-ninja-params-Header.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-params-Header.html	(from http://ninja.allexample.com/Header.html)
23:16:42	8651/8651	---M--	200	added ('OK')	text/html	etag:%225cbec663-21cb%22	http://ninja.allexample.com/Headers-1.html	D:/webdownload/ninja/ninja.allexample.com/Headers-1.html	(from http://ninja.allexample.com/Headers.html)
23:16:43	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65c-cb3%22	http://ninja.allexample.com/index.html-ninja-params-Headers.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-params-Headers.html	(from http://ninja.allexample.com/Headers.html)
23:16:43	11087/11087	---M--	200	added ('OK')	text/html	etag:%225cbec663-2b4f%22	http://ninja.allexample.com/HttpCacheToolkit-1.html	D:/webdownload/ninja/ninja.allexample.com/HttpCacheToolkit-1.html	(from http://ninja.allexample.com/HttpCacheToolkit.html)
23:16:43	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-HttpCacheToolkit.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-HttpCacheToolkit.html	(from http://ninja.allexample.com/HttpCacheToolkit.html)
23:16:44	6675/6675	---M--	200	added ('OK')	text/html	etag:%225cbec663-1a13%22	http://ninja.allexample.com/HttpCacheToolkitImpl-1.html	D:/webdownload/ninja/ninja.allexample.com/HttpCacheToolkitImpl-1.html	(from http://ninja.allexample.com/HttpCacheToolkitImpl.html)
23:16:44	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-HttpCacheToolkitImpl.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-HttpCacheToolkitImpl.html	(from http://ninja.allexample.com/HttpCacheToolkitImpl.html)
